,date_time,tmp,CO2,BLE,IR,WIFI,VOC,bandwidth,channel_index,channel_rssi,f_cnt,hum,rssi,spreading_factor,vis,device_id,snr,gateway
1533,2022-10-27 13:54:08+00:00,23.27,475,0,212,0,941,125000,1,-60,2652,49.79,-60,7,791,a014,8.8,drag-lps8-01
1534,2022-10-27 13:56:27+00:00,23.3,471,7,232,1,931,125000,0,-62,2653,49.95,-62,7,849,a014,8.5,drag-lps8-01
1535,2022-10-27 13:56:47+00:00,23.28,471,7,163,2,935,125000,7,-71,2654,49.98,-71,7,597,a014,9.2,drag-lps8-01
1536,2022-10-27 13:57:26+00:00,23.31,476,7,118,2,928,125000,4,-66,2655,50.01,-66,7,436,a014,9.2,drag-lps8-01
1537,2022-10-27 13:57:48+00:00,23.34,482,7,23,0,927,125000,3,-67,2656,50.05,-67,7,84,a014,9.0,drag-lps8-01
1538,2022-10-27 14:07:08+00:00,23.52,641,14,212,2,1112,125000,7,-66,2657,51.1,-66,7,838,a014,7.8,drag-lps8-01
1539,2022-10-27 14:07:27+00:00,23.53,640,13,139,2,1117,125000,5,-65,2659,51.13,-65,7,540,a014,7.2,drag-lps8-01
1540,2022-10-27 14:07:47+00:00,23.54,642,13,214,1,1127,125000,3,-63,2661,51.1,-63,7,848,a014,9.2,drag-lps8-01
1541,2022-10-27 14:08:08+00:00,23.53,644,15,238,1,1136,125000,6,-63,2662,51.16,-63,7,924,a014,9.2,drag-lps8-01
1542,2022-10-27 14:12:28+00:00,23.58,680,15,26,2,1154,125000,0,-63,2664,51.38,-63,7,87,a014,8.8,drag-lps8-01
1543,2022-10-12 09:53:32+00:00,23.68,412,0,2,1,749,125000,0,-67,266,37.12,-67,7,13,a014,10.5,drag-lps8-01
1544,2022-10-27 14:13:06+00:00,23.61,685,15,79,0,1150,125000,7,-71,2665,51.38,-71,7,327,a014,9.2,drag-lps8-01
1545,2022-10-27 14:13:27+00:00,23.6,684,15,172,1,1152,125000,2,-66,2666,51.44,-66,7,698,a014,7.2,drag-lps8-01
1546,2022-10-27 14:14:28+00:00,23.58,696,16,33,1,1152,125000,1,-72,2667,51.79,-72,7,138,a014,9.2,drag-lps8-01
1547,2022-10-27 14:14:47+00:00,23.62,702,16,16,0,1160,125000,4,-66,2668,51.44,-66,7,67,a014,9.5,drag-lps8-01
1548,2022-10-27 14:16:06+00:00,23.64,706,17,77,1,1155,125000,3,-67,2669,51.79,-67,7,341,a014,9.0,drag-lps8-01
1549,2022-10-27 14:16:27+00:00,23.64,709,17,97,1,1162,125000,5,-67,2670,51.7,-67,7,423,a014,7.0,drag-lps8-01
1550,2022-10-27 14:16:47+00:00,23.66,712,16,68,1,1170,125000,6,-66,2671,51.73,-66,7,296,a014,9.5,drag-lps8-01
1551,2022-10-27 14:17:08+00:00,23.65,714,16,82,1,1187,125000,0,-66,2672,51.6,-66,7,353,a014,8.5,drag-lps8-01
1552,2022-10-27 14:18:06+00:00,23.66,709,15,98,1,1166,125000,7,-71,2673,51.32,-71,7,427,a014,10.0,drag-lps8-01
1553,2022-10-27 14:18:46+00:00,23.66,701,14,77,2,1147,125000,4,-65,2674,51.1,-65,7,340,a014,8.8,drag-lps8-01
1554,2022-10-12 10:08:38+00:00,23.74,405,2,6,2,725,125000,4,-63,267,37.45,-63,7,21,a014,9.2,drag-lps8-01
1555,2022-10-10 14:40:47+00:00,24.4,501,2,108,2,451,125000,3,-59,26,46.01,-59,7,683,a014,9.2,drag-lps8-01
1556,2022-10-27 14:19:48+00:00,23.68,680,16,92,2,1131,125000,3,-63,2675,51.19,-63,7,401,a014,9.8,drag-lps8-01
1557,2022-10-27 14:26:06+00:00,23.78,686,19,24,3,1426,125000,1,-71,2676,51.22,-71,7,95,a014,8.2,drag-lps8-01
1558,2022-10-27 14:26:28+00:00,23.78,678,16,98,1,1403,125000,6,-65,2677,51.0,-65,7,407,a014,9.2,drag-lps8-01
1559,2022-10-27 14:30:28+00:00,23.82,647,18,62,1,1291,125000,2,-61,2678,51.06,-61,7,263,a014,6.8,drag-lps8-01
1560,2022-10-27 14:41:27+00:00,24.01,605,18,36,2,1165,125000,5,-63,2679,50.9,-63,7,156,a014,7.2,drag-lps8-01
1561,2022-10-27 14:43:28+00:00,24.02,605,12,68,2,1136,125000,0,-60,2680,51.0,-60,7,273,a014,8.5,drag-lps8-01
1562,2022-10-27 14:44:06+00:00,24.07,613,11,34,0,1082,125000,6,-65,2681,51.13,-65,7,148,a014,8.8,drag-lps8-01
1563,2022-10-27 14:44:26+00:00,24.06,615,10,70,0,1117,125000,5,-66,2683,51.1,-66,7,275,a014,7.2,drag-lps8-01
1564,2022-10-27 14:45:07+00:00,24.06,620,12,29,1,1171,125000,7,-66,2684,51.1,-66,7,121,a014,10.5,drag-lps8-01
1565,2022-10-27 14:45:46+00:00,24.07,626,12,54,1,1192,125000,4,-63,2685,51.13,-63,7,219,a014,9.8,drag-lps8-01
1566,2022-10-12 10:13:34+00:00,23.84,407,2,20,2,700,125000,6,-55,268,37.45,-55,7,135,a014,8.8,drag-lps8-01
1567,2022-10-27 14:46:07+00:00,24.08,626,12,33,0,1208,125000,1,-66,2686,51.25,-66,7,134,a014,9.8,drag-lps8-01
1568,2022-10-27 15:01:14+00:00,24.29,573,17,29,2,1368,125000,3,-65,2687,50.75,-65,7,125,a014,9.8,drag-lps8-01
1569,2022-10-27 15:04:27+00:00,24.31,575,17,47,2,1321,125000,0,-79,2688,51.0,-79,7,192,a014,9.8,drag-lps8-01
1570,2022-10-27 15:16:07+00:00,24.41,518,15,37,3,1043,125000,3,-66,2689,49.54,-66,7,127,a014,9.2,drag-lps8-01
1571,2022-10-27 15:16:27+00:00,24.42,515,13,58,1,1028,125000,0,-69,2690,49.79,-69,7,216,a014,9.2,drag-lps8-01
1572,2022-10-27 15:31:34+00:00,24.68,560,12,40,2,1115,125000,5,-67,2691,50.11,-67,7,164,a014,7.0,drag-lps8-01
1573,2022-10-27 15:36:46+00:00,24.69,562,13,17,2,1139,125000,2,-65,2692,50.11,-65,7,79,a014,6.8,drag-lps8-01
1574,2022-10-27 15:37:08+00:00,24.69,561,9,33,1,1169,125000,1,-67,2693,50.05,-67,7,150,a014,7.8,drag-lps8-01
1575,2022-10-27 15:44:26+00:00,24.74,539,13,15,2,1149,125000,4,-65,2694,49.57,-65,7,71,a014,9.8,drag-lps8-01
1576,2022-10-27 15:44:47+00:00,24.73,533,11,31,1,1122,125000,7,-63,2696,49.76,-63,7,138,a014,8.8,drag-lps8-01
1577,2022-10-12 10:13:54+00:00,23.84,407,0,56,0,707,125000,1,-65,269,37.41,-65,7,314,a014,9.2,drag-lps8-01
1578,2022-10-27 15:59:53+00:00,24.8,541,15,36,2,1075,125000,5,-69,2697,49.82,-69,7,159,a014,7.5,drag-lps8-01
1579,2022-10-27 16:02:07+00:00,24.82,540,15,19,2,1042,125000,7,-61,2698,49.92,-61,7,89,a014,8.5,drag-lps8-01
1580,2022-10-27 16:02:27+00:00,24.83,536,14,33,1,1043,125000,0,-63,2699,49.89,-63,7,159,a014,9.8,drag-lps8-01
1581,2022-10-27 16:13:26+00:00,24.93,547,15,14,2,1410,125000,4,-66,2700,49.82,-66,7,61,a014,8.8,drag-lps8-01
1582,2022-10-27 16:14:26+00:00,24.92,550,14,54,2,1351,125000,1,-63,2701,49.6,-63,7,237,a014,9.2,drag-lps8-01
1583,2022-10-27 16:23:06+00:00,24.99,553,19,35,3,1046,125000,2,-70,2702,49.82,-70,7,133,a014,7.2,drag-lps8-01
1584,2022-10-27 16:23:46+00:00,24.96,553,18,55,2,1095,125000,3,-77,2704,49.79,-77,7,238,a014,9.2,drag-lps8-01
1585,2022-10-27 16:29:27+00:00,25.02,529,20,19,3,1032,125000,3,-71,2706,49.73,-71,7,83,a014,9.8,drag-lps8-01
1586,2022-10-27 16:35:48+00:00,25.09,518,19,21,2,1020,125000,5,-65,2708,49.85,-65,7,95,a014,7.0,drag-lps8-01
1587,2022-10-27 16:48:08+00:00,25.13,523,16,34,2,1116,125000,4,-69,2709,50.46,-69,7,156,a014,8.2,drag-lps8-01
1588,2022-10-12 10:29:01+00:00,23.94,414,0,47,1,679,125000,5,-61,270,37.94,-61,7,431,a014,7.0,drag-lps8-01
1589,2022-10-27 16:55:07+00:00,25.15,527,17,8,2,1165,125000,1,-79,2710,50.62,-79,7,43,a014,10.0,drag-lps8-01
1590,2022-10-27 16:55:47+00:00,25.18,525,15,30,1,1212,125000,6,-71,2711,50.4,-71,7,138,a014,9.2,drag-lps8-01
1591,2022-10-27 17:10:53+00:00,25.2,531,16,26,2,1305,125000,7,-72,2712,51.41,-72,7,117,a014,10.0,drag-lps8-01
1592,2022-10-27 17:24:48+00:00,25.22,548,16,8,2,1546,125000,1,-91,2713,51.48,-91,7,42,a014,10.2,drag-lps8-01
1593,2022-10-27 17:39:54+00:00,25.31,533,10,15,2,1461,125000,4,-69,2714,52.01,-69,7,70,a014,9.8,drag-lps8-01
1594,2022-10-27 17:55:00+00:00,25.31,543,11,15,2,1652,125000,6,-61,2715,52.08,-61,7,78,a014,9.5,drag-lps8-01
1595,2022-10-27 18:10:08+00:00,25.1,539,17,6,3,1458,125000,3,-63,2716,51.13,-63,7,45,a014,8.2,drag-lps8-01
1596,2022-10-27 18:25:14+00:00,24.86,504,17,1,3,1370,125000,7,-64,2717,51.57,-64,7,10,a014,9.5,drag-lps8-01
1597,2022-10-27 18:40:21+00:00,24.71,491,0,0,0,1348,125000,5,-63,2718,51.7,-63,7,7,a014,7.0,drag-lps8-01
1598,2022-10-27 18:55:28+00:00,24.54,496,17,7,3,1296,125000,0,-69,2719,52.52,-69,7,54,a014,9.0,drag-lps8-01
1599,2022-10-12 10:44:07+00:00,24.1,431,2,47,1,703,125000,3,-63,271,38.51,-63,7,432,a014,9.2,drag-lps8-01
1600,2022-10-27 19:10:34+00:00,24.41,510,17,6,3,1444,125000,2,-65,2720,52.65,-65,7,52,a014,7.2,drag-lps8-01
1601,2022-10-27 19:25:41+00:00,24.3,503,0,1,0,1294,125000,3,-69,2721,52.58,-69,7,7,a014,9.8,drag-lps8-01
1602,2022-10-27 19:40:48+00:00,24.2,499,17,1,3,1189,125000,2,-70,2722,52.71,-70,7,8,a014,7.5,drag-lps8-01
1603,2022-10-27 19:55:54+00:00,24.1,492,17,3,3,1157,125000,7,-71,2723,52.74,-71,7,10,a014,8.8,drag-lps8-01
1604,2022-10-27 20:11:01+00:00,24.0,497,0,0,1,1198,125000,0,-72,2724,52.62,-72,7,7,a014,9.5,drag-lps8-01
1605,2022-10-27 20:26:09+00:00,23.9,500,17,1,3,1111,125000,5,-69,2725,52.39,-69,7,7,a014,7.0,drag-lps8-01
1606,2022-10-27 20:41:15+00:00,23.84,507,17,0,3,1085,125000,6,-69,2726,52.14,-69,7,7,a014,8.2,drag-lps8-01
1607,2022-10-27 20:56:21+00:00,23.77,513,0,1,1,1087,125000,1,-69,2727,51.98,-69,7,8,a014,9.0,drag-lps8-01
1608,2022-10-27 21:11:35+00:00,23.73,520,17,0,3,1050,125000,1,-70,2729,51.76,-70,7,7,a014,8.0,drag-lps8-01
1609,2022-10-27 21:26:48+00:00,23.67,523,17,2,3,1111,125000,6,-69,2731,51.63,-69,7,7,a014,9.5,drag-lps8-01
1610,2022-10-12 10:59:16+00:00,24.22,432,3,52,2,658,125000,2,-61,272,38.64,-61,7,451,a014,7.5,drag-lps8-01
1611,2022-10-27 21:41:54+00:00,23.6,516,17,0,3,1092,125000,0,-72,2732,51.03,-72,7,7,a014,9.2,drag-lps8-01
1612,2022-10-27 21:57:00+00:00,23.57,518,0,2,0,1076,125000,5,-69,2733,50.65,-69,7,7,a014,7.8,drag-lps8-01
1613,2022-10-27 22:12:07+00:00,23.56,522,0,0,1,1052,125000,3,-69,2734,50.27,-69,7,7,a014,9.2,drag-lps8-01
1614,2022-10-27 22:27:13+00:00,23.53,522,17,0,3,1026,125000,2,-70,2735,50.21,-70,7,7,a014,7.5,drag-lps8-01
1615,2022-10-27 22:42:19+00:00,23.52,521,0,1,0,1007,125000,7,-70,2736,49.92,-70,7,7,a014,8.5,drag-lps8-01
1616,2022-10-27 22:57:26+00:00,23.48,523,0,0,1,985,125000,1,-69,2737,49.85,-69,7,7,a014,8.5,drag-lps8-01
1617,2022-10-27 23:12:32+00:00,23.46,531,17,0,3,981,125000,3,-69,2738,49.76,-69,7,7,a014,9.8,drag-lps8-01
1618,2022-10-27 23:42:44+00:00,23.38,527,0,0,1,929,125000,6,-72,2740,49.63,-72,7,7,a014,9.2,drag-lps8-01
1619,2022-10-27 23:57:51+00:00,23.35,539,17,0,3,897,125000,2,-70,2741,49.6,-70,7,7,a014,6.5,drag-lps8-01
1620,2022-10-28 00:12:57+00:00,23.35,530,17,3,3,910,125000,4,-69,2742,49.44,-69,7,10,a014,9.8,drag-lps8-01
1621,2022-10-12 11:08:15+00:00,24.3,423,3,86,2,711,125000,7,-60,273,38.54,-60,7,547,a014,8.8,drag-lps8-01
1622,2022-10-28 00:28:03+00:00,23.32,534,0,0,1,901,125000,7,-69,2743,49.34,-69,7,7,a014,8.2,drag-lps8-01
1623,2022-10-28 00:43:10+00:00,23.3,542,17,1,3,867,125000,5,-69,2744,49.09,-69,7,7,a014,7.2,drag-lps8-01
1624,2022-10-28 00:58:16+00:00,23.29,549,17,0,3,854,125000,3,-71,2745,48.9,-71,7,7,a014,9.2,drag-lps8-01
1625,2022-10-28 01:13:22+00:00,23.28,552,0,0,0,864,125000,7,-71,2746,48.99,-71,7,7,a014,9.8,drag-lps8-01
1626,2022-10-28 01:28:29+00:00,23.26,550,17,0,3,836,125000,2,-69,2747,48.96,-69,7,7,a014,7.0,drag-lps8-01
1627,2022-10-28 01:43:36+00:00,23.25,546,17,3,3,822,125000,0,-69,2748,49.15,-69,7,10,a014,8.2,drag-lps8-01
1628,2022-10-28 01:58:42+00:00,23.24,551,0,0,1,806,125000,5,-69,2749,49.31,-69,7,7,a014,7.2,drag-lps8-01
1629,2022-10-28 02:13:51+00:00,23.22,549,17,0,3,777,125000,6,-75,2750,49.34,-75,7,7,a014,8.2,drag-lps8-01
1630,2022-10-28 02:28:57+00:00,23.22,546,17,1,3,769,125000,4,-69,2751,49.41,-69,7,7,a014,9.2,drag-lps8-01
1631,2022-10-28 02:44:10+00:00,23.19,536,17,3,3,729,125000,5,-70,2753,49.47,-70,7,10,a014,8.0,drag-lps8-01
1632,2022-10-12 11:23:21+00:00,24.39,423,2,89,2,697,125000,1,-63,274,38.6,-63,7,554,a014,9.5,drag-lps8-01
1633,2022-10-28 02:59:23+00:00,23.18,541,0,0,1,718,125000,0,-71,2755,49.54,-71,7,7,a014,9.0,drag-lps8-01
1634,2022-10-28 03:14:30+00:00,23.16,548,17,1,3,694,125000,4,-67,2756,49.57,-67,7,8,a014,9.0,drag-lps8-01
1635,2022-10-28 03:29:36+00:00,23.16,540,17,0,3,688,125000,1,-70,2757,49.6,-70,7,7,a014,8.8,drag-lps8-01
1636,2022-10-28 03:44:43+00:00,23.16,532,0,1,0,638,125000,3,-71,2758,49.82,-71,7,7,a014,10.0,drag-lps8-01
1637,2022-10-28 03:59:51+00:00,23.15,536,17,2,3,653,125000,7,-72,2759,50.01,-72,7,9,a014,9.5,drag-lps8-01
1638,2022-10-28 04:14:57+00:00,23.16,537,17,0,3,632,125000,6,-72,2760,50.3,-72,7,7,a014,10.0,drag-lps8-01
1639,2022-10-28 04:30:03+00:00,23.18,542,0,0,0,630,125000,1,-70,2761,50.49,-70,7,7,a014,9.2,drag-lps8-01
1640,2022-10-28 04:45:10+00:00,23.14,553,17,0,3,638,125000,3,-67,2762,50.75,-67,7,7,a014,9.5,drag-lps8-01
1641,2022-10-28 05:00:16+00:00,23.14,556,17,1,3,640,125000,0,-72,2763,50.81,-72,7,8,a014,8.8,drag-lps8-01
1642,2022-10-28 05:15:22+00:00,23.12,568,0,0,0,621,125000,4,-67,2764,50.9,-67,7,7,a014,9.0,drag-lps8-01
1643,2022-10-12 11:38:28+00:00,24.69,415,2,88,2,705,125000,6,-63,275,38.31,-63,7,557,a014,9.0,drag-lps8-01
1644,2022-10-28 05:30:30+00:00,23.16,552,17,2,3,620,125000,6,-69,2765,50.75,-69,7,7,a014,9.0,drag-lps8-01
1645,2022-10-28 05:45:36+00:00,23.13,549,17,6,3,644,125000,7,-61,2766,50.9,-61,7,49,a014,9.2,drag-lps8-01
1646,2022-10-28 06:00:42+00:00,23.2,549,0,3,1,646,125000,2,-60,2767,50.84,-60,7,10,a014,7.5,drag-lps8-01
1647,2022-10-28 06:15:51+00:00,23.21,539,17,1,3,684,125000,5,-57,2768,50.81,-57,7,7,a014,6.8,drag-lps8-01
1648,2022-10-28 06:30:57+00:00,23.17,534,17,2,3,698,125000,6,-58,2769,50.56,-58,7,10,a014,9.2,drag-lps8-01
1649,2022-10-28 06:46:03+00:00,23.14,512,0,0,1,695,125000,0,-59,2770,50.4,-59,7,7,a014,8.2,drag-lps8-01
1650,2022-10-28 07:01:11+00:00,23.15,512,17,0,3,702,125000,4,-59,2771,49.79,-59,7,7,a014,9.2,drag-lps8-01
1651,2022-10-28 07:16:18+00:00,23.09,519,17,0,3,766,125000,5,-57,2772,49.18,-57,7,7,a014,7.2,drag-lps8-01
1652,2022-10-28 07:31:24+00:00,23.12,517,0,3,1,782,125000,7,-61,2773,49.03,-61,7,10,a014,9.2,drag-lps8-01
1653,2022-10-28 07:46:30+00:00,23.12,517,17,0,3,778,125000,3,-58,2774,48.77,-58,7,7,a014,8.2,drag-lps8-01
1654,2022-10-12 11:53:35+00:00,24.87,415,2,81,2,723,125000,7,-66,276,38.51,-66,7,526,a014,9.2,drag-lps8-01
1655,2022-10-28 08:01:43+00:00,23.1,517,0,1,2,754,125000,1,-60,2776,48.45,-60,7,8,a014,8.8,drag-lps8-01
1656,2022-10-28 08:16:56+00:00,23.06,518,17,3,3,760,125000,6,-59,2778,48.26,-59,7,11,a014,8.5,drag-lps8-01
1657,2022-10-28 08:32:03+00:00,23.08,535,0,1,1,808,125000,4,-59,2779,48.07,-59,7,10,a014,10.0,drag-lps8-01
1658,2022-10-28 08:47:12+00:00,23.05,527,17,3,3,746,125000,2,-60,2780,48.0,-60,7,12,a014,6.8,drag-lps8-01
1659,2022-10-28 09:02:18+00:00,23.04,528,0,1,0,735,125000,1,-60,2781,48.0,-60,7,9,a014,9.5,drag-lps8-01
1660,2022-10-28 09:17:25+00:00,23.04,539,0,3,0,693,125000,0,-59,2782,48.23,-59,7,11,a014,9.0,drag-lps8-01
1661,2022-10-28 09:32:31+00:00,23.02,544,17,1,3,714,125000,5,-59,2783,48.64,-59,7,10,a014,7.8,drag-lps8-01
1662,2022-10-28 09:47:37+00:00,23.02,546,17,1,3,693,125000,7,-60,2784,49.09,-60,7,11,a014,8.8,drag-lps8-01
1663,2022-10-28 10:02:44+00:00,23.05,543,0,2,0,791,125000,2,-59,2785,49.47,-59,7,12,a014,7.5,drag-lps8-01
1664,2022-10-28 10:17:52+00:00,23.04,543,17,6,3,842,125000,3,-60,2786,50.17,-60,7,19,a014,9.0,drag-lps8-01
1665,2022-10-12 12:01:16+00:00,24.88,416,3,72,2,720,125000,4,-63,277,38.54,-63,7,460,a014,9.5,drag-lps8-01
1666,2022-10-10 14:41:06+00:00,24.38,502,2,78,1,451,125000,7,-57,27,45.94,-57,7,557,a014,9.2,drag-lps8-01
1667,2022-10-28 10:32:59+00:00,23.04,541,0,7,1,795,125000,7,-60,2787,50.52,-60,7,22,a014,9.5,drag-lps8-01
1668,2022-10-28 10:48:05+00:00,23.07,530,0,7,1,814,125000,0,-60,2788,51.32,-60,7,24,a014,8.8,drag-lps8-01
1669,2022-10-28 11:03:12+00:00,23.08,520,17,6,3,746,125000,4,-58,2789,52.17,-58,7,25,a014,8.8,drag-lps8-01
1670,2022-10-28 11:18:19+00:00,23.1,516,0,5,2,782,125000,6,-59,2790,52.71,-59,7,21,a014,9.2,drag-lps8-01
1671,2022-10-28 11:33:25+00:00,23.1,514,0,7,2,866,125000,1,-60,2791,53.34,-60,7,29,a014,9.0,drag-lps8-01
1672,2022-10-28 11:48:33+00:00,23.12,505,17,7,3,929,125000,5,-59,2792,53.56,-59,7,30,a014,7.2,drag-lps8-01
1673,2022-10-28 12:03:39+00:00,23.14,506,0,12,0,965,125000,3,-60,2793,53.84,-60,7,49,a014,9.8,drag-lps8-01
1674,2022-10-28 12:18:45+00:00,23.14,494,0,10,1,988,125000,0,-61,2794,54.29,-61,7,42,a014,9.5,drag-lps8-01
1675,2022-10-28 12:33:52+00:00,23.09,481,17,17,3,927,125000,6,-59,2795,54.85,-59,7,59,a014,9.2,drag-lps8-01
1676,2022-10-28 12:48:58+00:00,23.14,474,0,21,1,910,125000,7,-61,2796,55.35,-61,7,74,a014,8.8,drag-lps8-01
1677,2022-10-12 12:16:22+00:00,24.96,416,5,61,1,747,125000,0,-65,278,38.7,-65,7,308,a014,9.5,drag-lps8-01
1678,2022-10-28 13:04:05+00:00,23.14,470,0,18,1,932,125000,1,-60,2797,54.41,-60,7,63,a014,9.8,drag-lps8-01
1679,2022-10-28 13:19:13+00:00,23.14,463,17,20,3,951,125000,5,-57,2798,53.4,-57,7,74,a014,7.2,drag-lps8-01
1680,2022-10-28 13:34:26+00:00,23.16,450,0,17,0,922,125000,4,-59,2800,51.44,-59,7,60,a014,9.0,drag-lps8-01
1681,2022-10-28 13:49:39+00:00,23.15,451,0,12,2,942,125000,0,-59,2802,51.92,-59,7,46,a014,9.8,drag-lps8-01
1682,2022-10-28 14:04:45+00:00,23.16,440,0,22,2,946,125000,5,-58,2803,50.68,-58,7,75,a014,7.2,drag-lps8-01
1683,2022-10-28 14:19:52+00:00,23.2,442,17,21,3,939,125000,2,-59,2804,51.06,-59,7,75,a014,7.0,drag-lps8-01
1684,2022-10-28 14:24:12+00:00,23.19,441,17,39,3,884,125000,4,-58,2805,51.13,-58,7,146,a014,9.2,drag-lps8-01
1685,2022-10-28 14:27:10+00:00,23.18,446,0,50,2,912,125000,3,-61,2806,51.7,-61,7,183,a014,10.0,drag-lps8-01
1686,2022-10-28 14:28:13+00:00,23.18,440,0,87,1,921,125000,7,-59,2807,51.54,-59,7,325,a014,8.8,drag-lps8-01
1687,2022-10-28 14:29:31+00:00,23.17,437,0,50,2,952,125000,6,-60,2808,51.38,-60,7,189,a014,10.0,drag-lps8-01
1688,2022-10-12 12:31:29+00:00,25.75,431,5,59,1,720,125000,3,-63,279,37.45,-63,7,225,a014,9.2,drag-lps8-01
1689,2022-10-28 14:29:52+00:00,23.2,437,0,29,1,935,125000,0,-66,2809,51.35,-66,7,115,a014,9.8,drag-lps8-01
1690,2022-10-28 14:30:11+00:00,23.2,437,0,49,1,922,125000,7,-61,2810,51.32,-61,7,192,a014,10.0,drag-lps8-01
1691,2022-10-28 14:30:33+00:00,23.18,436,0,36,1,909,125000,5,-58,2811,51.29,-58,7,135,a014,7.2,drag-lps8-01
1692,2022-10-28 14:35:11+00:00,23.18,439,0,58,2,839,125000,3,-60,2812,51.44,-60,7,212,a014,9.0,drag-lps8-01
1693,2022-10-28 14:36:11+00:00,23.18,438,0,88,2,869,125000,2,-57,2813,51.38,-57,7,337,a014,7.0,drag-lps8-01
1694,2022-10-28 14:36:32+00:00,23.19,438,0,40,2,873,125000,1,-60,2814,51.35,-60,7,151,a014,9.5,drag-lps8-01
1695,2022-10-28 14:37:32+00:00,23.19,440,0,29,1,873,125000,4,-57,2815,51.35,-57,7,103,a014,8.5,drag-lps8-01
1696,2022-10-28 14:52:38+00:00,23.2,434,0,19,1,869,125000,6,-57,2816,51.73,-57,7,68,a014,8.5,drag-lps8-01
1697,2022-10-28 15:07:45+00:00,23.19,443,0,19,1,890,125000,0,-60,2817,53.21,-60,7,76,a014,8.5,drag-lps8-01
1698,2022-10-28 15:22:52+00:00,23.21,438,0,17,2,887,125000,1,-58,2818,54.51,-58,7,74,a014,8.5,drag-lps8-01
1699,2022-10-12 12:31:56+00:00,25.88,423,1,277,0,758,125000,2,-63,280,37.25,-63,7,1038,a014,7.5,drag-lps8-01
1700,2022-10-28 15:25:51+00:00,23.22,440,0,74,2,877,125000,6,-57,2819,54.35,-57,7,298,a014,8.5,drag-lps8-01
1701,2022-10-28 15:26:12+00:00,23.2,439,0,284,1,879,125000,3,-60,2820,54.47,-60,7,1182,a014,9.2,drag-lps8-01
1702,2022-10-28 15:26:33+00:00,23.2,438,0,311,0,875,125000,4,-59,2821,54.51,-59,7,1311,a014,10.2,drag-lps8-01
1703,2022-10-28 15:26:52+00:00,23.22,438,0,330,2,880,125000,2,-66,2823,54.54,-66,7,1385,a014,7.0,drag-lps8-01
1704,2022-10-28 15:27:13+00:00,23.22,438,0,304,2,957,125000,7,-61,2824,54.51,-61,7,1265,a014,8.5,drag-lps8-01
1705,2022-10-28 15:27:33+00:00,23.22,438,0,274,1,927,125000,4,-60,2826,54.44,-60,7,1140,a014,10.2,drag-lps8-01
1706,2022-10-28 15:28:13+00:00,23.22,438,0,130,0,899,125000,6,-59,2828,54.35,-59,7,558,a014,8.8,drag-lps8-01
1707,2022-10-28 15:28:32+00:00,23.23,437,0,109,0,896,125000,5,-59,2829,54.35,-59,7,471,a014,7.0,drag-lps8-01
1708,2022-10-28 15:28:53+00:00,23.23,437,0,99,2,893,125000,2,-59,2830,54.32,-59,7,418,a014,7.0,drag-lps8-01
1709,2022-10-28 15:29:13+00:00,23.22,437,0,86,2,886,125000,7,-61,2831,54.35,-61,7,362,a014,8.8,drag-lps8-01
1710,2022-10-12 12:32:15+00:00,25.9,421,1,621,1,745,125000,5,-60,281,37.18,-60,7,2364,a014,7.5,drag-lps8-01
1711,2022-10-28 15:29:32+00:00,23.22,437,0,71,2,889,125000,3,-60,2832,54.41,-60,7,295,a014,9.8,drag-lps8-01
1712,2022-10-28 15:29:52+00:00,23.23,437,0,47,0,889,125000,0,-60,2833,54.44,-60,7,184,a014,9.2,drag-lps8-01
1713,2022-10-28 15:44:58+00:00,23.23,445,0,23,0,953,125000,1,-59,2834,55.32,-59,7,103,a014,8.8,drag-lps8-01
1714,2022-10-28 16:00:13+00:00,23.21,442,0,16,2,1002,125000,4,-60,2836,55.66,-60,7,70,a014,9.8,drag-lps8-01
1715,2022-10-28 16:15:20+00:00,23.21,438,0,62,1,918,125000,5,-59,2837,55.51,-59,7,243,a014,7.8,drag-lps8-01
1716,2022-10-28 16:16:12+00:00,23.2,439,0,120,2,937,125000,2,-60,2838,55.73,-60,7,477,a014,7.8,drag-lps8-01
1717,2022-10-28 16:16:33+00:00,23.21,439,0,185,0,925,125000,3,-60,2839,55.7,-60,7,746,a014,10.0,drag-lps8-01
1718,2022-10-28 16:16:52+00:00,23.22,438,0,204,0,918,125000,7,-60,2840,55.73,-60,7,841,a014,8.2,drag-lps8-01
1719,2022-10-28 16:17:32+00:00,23.21,437,0,189,2,971,125000,4,-59,2841,55.76,-59,7,758,a014,9.8,drag-lps8-01
1720,2022-10-28 16:17:52+00:00,23.22,436,0,213,1,947,125000,7,-59,2842,55.73,-59,7,858,a014,8.8,drag-lps8-01
1721,2022-10-12 12:32:35+00:00,25.94,419,1,804,1,742,125000,6,-61,282,37.18,-61,7,3109,a014,10.0,drag-lps8-01
1722,2022-10-28 16:19:31+00:00,23.23,444,0,287,1,923,125000,3,-60,2843,55.73,-60,7,1161,a014,10.2,drag-lps8-01
1723,2022-10-28 16:19:52+00:00,23.22,442,0,219,1,922,125000,0,-60,2844,55.7,-60,7,891,a014,9.0,drag-lps8-01
1724,2022-10-28 16:20:13+00:00,23.22,439,0,164,1,915,125000,1,-58,2845,55.66,-58,7,672,a014,8.5,drag-lps8-01
